49 7776 31843
31 4519 -354.33 -354.33
19 4520 38.68 38.68
24 4520 -72.88 -72.88
19 4521 2.29999 2.29999
24 4521 -159.07 -159.07
27 4521 -247.06 -247.06
19 4522 149.41 149.41
27 4522 25 25
19 4523 158.1 158.1
24 4523 76.12 76.12
19 4524 -136.02 -136.02
24 4524 -339.09 -339.09
19 4525 128.52 128.52
24 4525 -33.68 -33.68
19 4526 227.64 227.64
28 4526 274.25 274.25
19 4527 330.65 330.65
23 4527 373.68 373.68
19 4528 312.33 312.33
23 4528 356.53 356.53
19 4529 314.44 314.44
23 4529 356.03 356.03
19 4530 -313.74 -313.74
26 4530 -89.31 -89.31
29 4530 43.8 43.8
19 4531 -295.99 -295.99
26 4531 -75.64 -75.64
28 4531 -9.01999 -9.01999
19 4532 -284.17 -284.17
26 4532 -66.32 -66.32
19 4533 233.99 233.99
25 4533 68.86 68.86
19 4534 181.76 181.76
25 4534 1.44 1.44
37 4534 -100.49 -100.49
19 4535 295.58 295.58
27 4535 185.89 185.89
32 4535 19.13 19.13
19 4536 -174.86 -174.86
26 4536 6.48001 6.48001
28 4536 62.91 62.91
29 4536 119.1 119.1
36 4536 172.11 172.11
42 4536 221.07 221.07
19 4537 183.49 183.49
26 4537 301.48 301.48
19 4538 -9.23001 -9.23001
26 4538 149.86 149.86
19 4539 -117.99 -117.99
26 4539 130.87 130.87
19 4540 209.09 209.09
24 4540 34.57 34.57
27 4540 -62.78 -62.78
19 4541 332.58 332.58
23 4541 378.44 378.44
19 4542 311.91 311.91
23 4542 353.43 353.43
19 4543 320.03 320.03
23 4543 360.98 360.98
19 4544 -309.11 -309.11
26 4544 -85.82 -85.82
19 4545 -19.3 -19.3
27 4545 -193.72 -193.72
19 4546 -26.57 -26.57
26 4546 137.84 137.84
19 4547 -19.42 -19.42
25 4547 -260.76 -260.76
27 4547 -193.66 -193.66
31 4547 -331.59 -331.59
19 4548 54.53 54.53
24 4548 -50.02 -50.02
19 4549 -78.06 -78.06
24 4549 -201.55 -201.55
19 4550 -34.52 -34.52
24 4550 -172.15 -172.15
19 4551 214.1 214.1
24 4551 40.21 40.21
19 4552 328.73 328.73
23 4552 374.29 374.29
19 4553 333.45 333.45
23 4553 375.82 375.82
19 4554 148.3 148.3
24 4554 66 66
37 4554 -117.69 -117.69
40 4554 -335.04 -335.04
41 4554 -277.81 -277.81
44 4554 -221.37 -221.37
19 4555 -128.49 -128.49
28 4555 95.63 95.63
19 4556 325.64 325.64
23 4556 369.59 369.59
19 4557 313.92 313.92
23 4557 357.05 357.05
19 4558 -32.42 -32.42
25 4558 -278.5 -278.5
19 4559 56.39 56.39
25 4559 -162.53 -162.53
19 4560 -166.61 -166.61
24 4560 -381.52 -381.52
26 4560 102.74 102.74
19 4561 -138.46 -138.46
24 4561 -260.39 -260.39
27 4561 -323.98 -323.98
19 4562 -313.95 -313.95
28 4562 -40.63 -40.63
29 4562 21.91 21.91
42 4562 135.7 135.7
19 4563 319.82 319.82
23 4563 364.26 364.26
20 4564 -240.84 -240.84
27 4564 360.75 360.75
37 4564 264.05 264.05
40 4564 126.39 126.39
44 4564 197.79 197.79
20 4565 -318.63 -318.63
25 4565 248.73 248.73
27 4565 340.24 340.24
20 4566 -385.73 -385.73
27 4566 234.19 234.19
20 4567 -291.88 -291.88
24 4567 336.5 336.5
25 4567 271.5 271.5
20 4568 -344.94 -344.94
27 4568 278.02 278.02
21 4569 -163.63 -163.63
24 4569 -307.24 -307.24
21 4570 -117.32 -117.32
26 4570 -85.96 -85.96
21 4571 358.42 358.42
24 4571 225.58 225.58
27 4571 192.93 192.93
21 4572 -159.45 -159.45
26 4572 -89.09 -89.09
21 4573 352.48 352.48
24 4573 221.24 221.24
21 4574 -150.24 -150.24
26 4574 -80.37 -80.37
21 4575 102.65 102.65
24 4575 -119.92 -119.92
21 4576 55.85 55.85
28 4576 164.33 164.33
21 4577 -143.01 -143.01
26 4577 -73.8 -73.8
21 4578 122.3 122.3
26 4578 173.26 173.26
28 4578 222.01 222.01
21 4579 299.16 299.16
26 4579 338.76 338.76
21 4580 -254.33 -254.33
26 4580 -54.43 -54.43
21 4581 -102.8 -102.8
24 4581 -382.41 -382.41
26 4581 -41.24 -41.24
21 4582 206.01 206.01
26 4582 251.61 251.61
21 4583 317.16 317.16
26 4583 356.73 356.73
21 4584 231.72 231.72
24 4584 65.52 65.52
21 4585 80.54 80.54
25 4585 -271.79 -271.79
27 4585 -204.5 -204.5
21 4586 125.33 125.33
26 4586 174.74 174.74
21 4587 19 19
28 4587 133.27 133.27
21 4588 -344.08 -344.08
26 4588 -224.13 -224.13
21 4589 -309.67 -309.67
26 4589 -167.32 -167.32
21 4590 192.77 192.77
25 4590 144.77 144.77
21 4591 106.43 106.43
26 4591 162.96 162.96
21 4592 -53.14 -53.14
26 4592 42.42 42.42
28 4592 131.84 131.84
29 4592 214.5 214.5
36 4592 291.27 291.27
42 4592 362.97 362.97
21 4593 -123.25 -123.25
26 4593 -55.52 -55.52
29 4593 72.79 72.79
21 4594 -146.2 -146.2
28 4594 -10.08 -10.08
21 4595 -139.51 -139.51
26 4595 -70.61 -70.61
28 4595 -4.56 -4.56
21 4596 -139.51 -139.51
28 4596 -4.56 -4.56
21 4597 34.42 34.42
26 4597 90.74 90.74
28 4597 144.71 144.71
21 4598 87.11 87.11
25 4598 -260.66 -260.66
27 4598 -196.51 -196.51
31 4598 -329.43 -329.43
37 4598 -403.9 -403.9
21 4599 97.56 97.56
26 4599 150.42 150.42
28 4599 200.83 200.83
21 4600 4.32999 4.32999
28 4600 119.72 119.72
36 4600 230.13 230.13
42 4600 280.28 280.28
21 4601 78.1 78.1
26 4601 163.48 163.48
21 4602 -326.5 -326.5
26 4602 -163.57 -163.57
21 4603 67.16 67.16
26 4603 102.5 102.5
21 4604 -99.49 -99.49
26 4604 -35.23 -35.23
21 4605 118.54 118.54
26 4605 169.05 169.05
21 4606 -145.93 -145.93
26 4606 -76.57 -76.57
28 4606 -9.82001 -9.82001
29 4606 55.08 55.08
21 4607 84.88 84.88
28 4607 189.06 189.06
29 4607 240.98 240.98
31 4607 -343.24 -343.24
21 4608 94.83 94.83
28 4608 228.81 228.81
21 4609 -19.51 -19.51
28 4609 90.03 90.03
29 4609 143.67 143.67
21 4610 16.42 16.42
26 4610 72.59 72.59
21 4611 55.17 55.17
26 4611 133.02 133.02
28 4611 206.02 206.02
29 4611 276.89 276.89
21 4612 -100.01 -100.01
26 4612 6.57001 6.57001
21 4613 -317.84 -317.84
26 4613 -203.58 -203.58
21 4614 -162.74 -162.74
26 4614 -97.04 -97.04
21 4615 -338.22 -338.22
26 4615 -219.85 -219.85
21 4616 -138.09 -138.09
26 4616 -74.51 -74.51
21 4617 -122 -122
26 4617 -58.37 -58.37
21 4618 3.94 3.94
26 4618 86.58 86.58
21 4619 -106.42 -106.42
26 4619 -44.92 -44.92
21 4620 173.16 173.16
28 4620 302.83 302.83
21 4621 77.58 77.58
26 4621 130.04 130.04
29 4621 233.86 233.86
21 4622 -116.96 -116.96
26 4622 -54.42 -54.42
21 4623 55.91 55.91
26 4623 109.77 109.77
21 4624 -138.87 -138.87
26 4624 -75.15 -75.15
28 4624 -13.55 -13.55
29 4624 47.43 47.43
36 4624 104.64 104.64
21 4625 -138.87 -138.87
26 4625 -75.15 -75.15
28 4625 -13.55 -13.55
36 4625 104.64 104.64
21 4626 250.06 250.06
26 4626 315.25 315.25
28 4626 378.05 378.05
21 4627 -293.91 -293.91
26 4627 -168.44 -168.44
21 4628 2.67999 2.67999
26 4628 59.06 59.06
21 4629 -170.36 -170.36
26 4629 -104.04 -104.04
28 4629 -40.28 -40.28
29 4629 22.19 22.19
21 4630 -106.59 -106.59
26 4630 -45.01 -45.01
21 4631 -62.78 -62.78
26 4631 23.33 23.33
21 4632 -154.12 -154.12
26 4632 -89.05 -89.05
28 4632 -25.43 -25.43
21 4633 -121.21 -121.21
26 4633 -59.56 -59.56
21 4634 -121.21 -121.21
26 4634 -59.56 -59.56
21 4635 -153.79 -153.79
26 4635 -88.45 -88.45
28 4635 -26.57 -26.57
29 4635 35.03 35.03
21 4636 -123.75 -123.75
28 4636 -0.660004 -0.660004
21 4637 76.93 76.93
26 4637 153.94 153.94
21 4638 72.28 72.28
26 4638 142.65 142.65
28 4638 201.65 201.65
22 4639 -366.74 -366.74
28 4639 -331.79 -331.79
22 4640 -317.92 -317.92
28 4640 -378.32 -378.32
42 4640 -111.43 -111.43
22 4641 -373.24 -373.24
28 4641 -340.89 -340.89
23 4642 -167.9 -167.9
26 4642 -34.67 -34.67
23 4643 -358.49 -358.49
28 4643 -129.21 -129.21
23 4644 370.45 370.45
27 4644 229.34 229.34
23 4645 -171.08 -171.08
24 4645 -396.84 -396.84
23 4646 -227.63 -227.63
26 4646 -83.45 -83.45
23 4647 2.04999 2.04999
28 4647 166.52 166.52
23 4648 54.69 54.69
24 4648 -112.95 -112.95
26 4648 159.09 159.09
23 4649 55.97 55.97
26 4649 159.63 159.63
23 4650 13.58 13.58
24 4650 -164.1 -164.1
25 4650 -295.58 -295.58
23 4651 255.14 255.14
25 4651 -23.22 -23.22
23 4652 -232.52 -232.52
26 4652 -96.3 -96.3
23 4653 -243.24 -243.24
26 4653 -107.13 -107.13
23 4654 275.46 275.46
26 4654 354.91 354.91
23 4655 212.85 212.85
27 4655 48.35 48.35
23 4656 297.98 297.98
25 4656 93.28 93.28
31 4656 47.2 47.2
23 4657 169.4 169.4
27 4657 -1.42001 -1.42001
40 4657 -372.46 -372.46
23 4658 -208.91 -208.91
28 4658 -16.63 -16.63
23 4659 28.45 28.45
26 4659 134.22 134.22
27 4659 -202.59 -202.59
23 4660 150.77 150.77
24 4660 19.35 19.35
23 4661 -80.43 -80.43
28 4661 86.33 86.33
23 4662 -80.43 -80.43
28 4662 86.33 86.33
29 4662 140.36 140.36
23 4663 20.4 20.4
25 4663 -281.54 -281.54
27 4663 -214.11 -214.11
31 4663 -353.6 -353.6
23 4664 28.8 28.8
25 4664 -268.53 -268.53
31 4664 -339.34 -339.34
23 4665 -73.89 -73.89
26 4665 38.34 38.34
23 4666 281.98 281.98
24 4666 28.51 28.51
23 4667 81.95 81.95
28 4667 100.37 100.37
23 4668 373.07 373.07
24 4668 266.87 266.87
23 4669 355.17 355.17
24 4669 251.43 251.43
25 4669 179.91 179.91
27 4669 218.08 218.08
31 4669 139.85 139.85
23 4670 -37.66 -37.66
26 4670 78.7 78.7
23 4671 -188.64 -188.64
28 4671 14.12 14.12
23 4672 313.6 313.6
25 4672 148.02 148.02
23 4673 30.72 30.72
28 4673 189.45 189.45
23 4674 56.33 56.33
24 4674 -115.18 -115.18
23 4675 -246.2 -246.2
26 4675 -109.9 -109.9
23 4676 -200.53 -200.53
28 4676 -9.35998 -9.35998
23 4677 45.82 45.82
24 4677 -121.84 -121.84
23 4678 345.84 345.84
27 4678 209.93 209.93
23 4679 -184.14 -184.14
26 4679 -47 -47
23 4680 -194.96 -194.96
28 4680 9.39999 9.39999
23 4681 -232.08 -232.08
26 4681 -96.77 -96.77
23 4682 -18.58 -18.58
26 4682 154.44 154.44
23 4683 -51.04 -51.04
24 4683 -244.97 -244.97
27 4683 -312.93 -312.93
23 4684 -42.88 -42.88
26 4684 75 75
28 4684 131.34 131.34
23 4685 -42.88 -42.88
26 4685 75 75
23 4686 -64.47 -64.47
24 4686 -322.58 -322.58
23 4687 -110.86 -110.86
26 4687 6.48001 6.48001
36 4687 172.11 172.11
42 4687 221.07 221.07
23 4688 35.83 35.83
26 4688 140.58 140.58
28 4688 191.35 191.35
23 4689 -205.13 -205.13
26 4689 -74.64 -74.64
28 4689 -13.3 -13.3
36 4689 104.84 104.84
23 4690 -205.13 -205.13
26 4690 -74.64 -74.64
28 4690 -13.3 -13.3
36 4690 104.84 104.84
23 4691 -109.08 -109.08
28 4691 64.16 64.16
29 4691 119.65 119.65
23 4692 30.37 30.37
25 4692 -267.26 -267.26
31 4692 -338.45 -338.45
24 4693 -222.66 -222.66
25 4693 -363.3 -363.3
24 4694 -122.5 -122.5
25 4694 -247.21 -247.21
27 4694 -180.9 -180.9
31 4694 -316.76 -316.76
37 4694 -387.71 -387.71
24 4695 231.28 231.28
25 4695 161.19 161.19
27 4695 198.25 198.25
31 4695 123.81 123.81
24 4696 221.09 221.09
25 4696 152.92 152.92
27 4696 188.73 188.73
24 4697 221.09 221.09
25 4697 152.92 152.92
27 4697 188.97 188.97
31 4697 116.44 116.44
24 4698 258.91 258.91
25 4698 186.92 186.92
27 4698 224.68 224.68
24 4699 -117.36 -117.36
25 4699 -240.94 -240.94
27 4699 -175.72 -175.72
31 4699 -310.33 -310.33
24 4700 -112.71 -112.71
25 4700 -236.23 -236.23
31 4700 -304.54 -304.54
24 4701 -122.39 -122.39
25 4701 -247.1 -247.1
24 4702 -106.38 -106.38
25 4702 -228.86 -228.86
27 4702 -163.89 -163.89
37 4702 -366.08 -366.08
24 4703 -212.61 -212.61
27 4703 -278.52 -278.52
24 4704 -95.15 -95.15
25 4704 -215.39 -215.39
27 4704 -151.47 -151.47
24 4705 -232.86 -232.86
25 4705 -377.51 -377.51
27 4705 -300.7 -300.7
24 4706 -51.62 -51.62
27 4706 -106.21 -106.21
24 4707 186.12 186.12
27 4707 148.84 148.84
31 4707 59.92 59.92
32 4707 -28.1 -28.1
37 4707 17.65 17.65
41 4707 -129.97 -129.97
44 4707 -77.04 -77.04
24 4708 264.38 264.38
25 4708 190.9 190.9
24 4709 235.03 235.03
25 4709 158.59 158.59
24 4710 109.48 109.48
27 4710 65.79 65.79
31 4710 -32.54 -32.54
24 4711 103.99 103.99
25 4711 11.66 11.66
31 4711 -38.67 -38.67
32 4711 -140.69 -140.69
40 4711 -321.58 -321.58
41 4711 -259.86 -259.86
44 4711 -199.22 -199.22
46 4711 -379.05 -379.05
24 4712 295.41 295.41
25 4712 224.56 224.56
31 4712 186.32 186.32
24 4713 143.6 143.6
27 4713 102.77 102.77
32 4713 -82.04 -82.04
44 4713 -134.65 -134.65
24 4714 177.77 177.77
25 4714 102.28 102.28
27 4714 141.85 141.85
32 4714 -18.85 -18.85
41 4714 -110.56 -110.56
46 4714 -200.86 -200.86
48 4714 -244.92 -244.92
24 4715 -89.24 -89.24
27 4715 -144.69 -144.69
24 4716 -44.13 -44.13
27 4716 -96.99 -96.99
24 4717 40.74 40.74
27 4717 -2.79001 -2.79001
32 4717 -200.04 -200.04
37 4717 -149.32 -149.32
40 4717 -375.7 -375.7
44 4717 -256.59 -256.59
24 4718 91.31 91.31
25 4718 5.63 5.63
31 4718 -42.3 -42.3
32 4718 -134.58 -134.58
37 4718 -86.64 -86.64
41 4718 -241.62 -241.62
24 4719 379.44 379.44
27 4719 302 302
24 4720 302.74 302.74
27 4720 188.44 188.44
24 4721 223.41 223.41
27 4721 104.07 104.07
24 4722 306.75 306.75
27 4722 182.44 182.44
24 4723 -132.84 -132.84
26 4723 235.7 235.7
24 4724 -135.62 -135.62
27 4724 -252.5 -252.5
24 4725 247.83 247.83
27 4725 214.21 214.21
24 4726 278.84 278.84
27 4726 242.56 242.56
24 4727 -110.02 -110.02
27 4727 -169.6 -169.6
24 4728 -131.83 -131.83
27 4728 -216.73 -216.73
24 4729 -131.83 -131.83
27 4729 -216.73 -216.73
24 4730 109.38 109.38
25 4730 17.56 17.56
31 4730 -32.56 -32.56
32 4730 -133.67 -133.67
37 4730 -82.27 -82.27
40 4730 -313.04 -313.04
44 4730 -191.66 -191.66
46 4730 -370.13 -370.13
24 4731 -56.4 -56.4
25 4731 -171.17 -171.17
31 4731 -235.17 -235.17
37 4731 -299.98 -299.98
24 4732 164.64 164.64
27 4732 125.45 125.45
24 4733 -283.78 -283.78
27 4733 -348.19 -348.19
28 4733 73.38 73.38
24 4734 52.34 52.34
27 4734 9.89002 9.89002
24 4735 -159.07 -159.07
27 4735 -247.06 -247.06
24 4736 -99.72 -99.72
27 4736 -156.73 -156.73
24 4737 -156.34 -156.34
27 4737 -244.01 -244.01
24 4738 371.42 371.42
27 4738 336.89 336.89
24 4739 -130.56 -130.56
27 4739 -215 -215
24 4740 18.78 18.78
27 4740 -26.28 -26.28
31 4740 -126.83 -126.83
32 4740 -230.23 -230.23
37 4740 -176.74 -176.74
41 4740 -350.33 -350.33
44 4740 -288.42 -288.42
24 4741 -31.42 -31.42
25 4741 -219.67 -219.67
24 4742 -154.65 -154.65
25 4742 -344.53 -344.53
27 4742 -243.03 -243.03
24 4743 178.23 178.23
27 4743 138.55 138.55
32 4743 -40.06 -40.06
41 4743 -144.86 -144.86
44 4743 -91.32 -91.32
24 4744 97.72 97.72
27 4744 5.89999 5.89999
24 4745 316.71 316.71
27 4745 191.63 191.63
24 4746 221.43 221.43
27 4746 101.72 101.72
24 4747 142.52 142.52
28 4747 333.75 333.75
24 4748 -131.2 -131.2
25 4748 -312.73 -312.73
24 4749 343.27 343.27
25 4749 276.36 276.36
31 4749 241.02 241.02
24 4750 -265.42 -265.42
27 4750 -329.44 -329.44
24 4751 -134.12 -134.12
27 4751 -219.01 -219.01
24 4752 -53.47 -53.47
25 4752 -247.35 -247.35
27 4752 -143.37 -143.37
24 4753 324.36 324.36
27 4753 279.19 279.19
24 4754 306.83 306.83
27 4754 262.66 262.66
24 4755 -253.21 -253.21
27 4755 -316.77 -316.77
24 4756 62 62
25 4756 -26.33 -26.33
24 4757 -19.32 -19.32
27 4757 -70.05 -70.05
24 4758 -45.19 -45.19
25 4758 -238.28 -238.28
27 4758 -134.86 -134.86
31 4758 -352.83 -352.83
24 4759 -260.98 -260.98
27 4759 -324.28 -324.28
24 4760 192.03 192.03
25 4760 117.94 117.94
27 4760 157.97 157.97
32 4760 1.78 1.78
37 4760 41.49 41.49
44 4760 -41.45 -41.45
24 4761 -11.9 -11.9
27 4761 -61.4 -61.4
24 4762 21.37 21.37
25 4762 -72.69 -72.69
27 4762 -23.65 -23.65
31 4762 -123.8 -123.8
24 4763 -34.73 -34.73
27 4763 -85.08 -85.08
24 4764 312.42 312.42
27 4764 187.24 187.24
24 4765 304.14 304.14
27 4765 260.85 260.85
24 4766 304.14 304.14
27 4766 260.85 260.85
24 4767 348.79 348.79
27 4767 316.96 316.96
24 4768 -153.23 -153.23
27 4768 -240.75 -240.75
24 4769 -271.55 -271.55
27 4769 -335.77 -335.77
24 4770 288.42 288.42
27 4770 247.78 247.78
24 4771 -77.92 -77.92
27 4771 -132.11 -132.11
29 4771 279.56 279.56
24 4772 -77.92 -77.92
27 4772 -132.11 -132.11
24 4773 -82.6 -82.6
25 4773 -200.25 -200.25
27 4773 -138.12 -138.12
31 4773 -266.14 -266.14
37 4773 -333.15 -333.15
24 4774 221.75 221.75
25 4774 155.11 155.11
27 4774 188.54 188.54
24 4775 -272.01 -272.01
27 4775 -335.77 -335.77
24 4776 -90.64 -90.64
25 4776 -211.42 -211.42
27 4776 -147.53 -147.53
31 4776 -277.98 -277.98
37 4776 -345.82 -345.82
24 4777 -77.68 -77.68
25 4777 -200.07 -200.07
27 4777 -135.52 -135.52
31 4777 -268.22 -268.22
37 4777 -337.28 -337.28
24 4778 -121.37 -121.37
25 4778 -295.43 -295.43
27 4778 -204.89 -204.89
24 4779 -54.78 -54.78
27 4779 -105.42 -105.42
24 4780 232.48 232.48
25 4780 154.89 154.89
27 4780 195.49 195.49
24 4781 -28.99 -28.99
27 4781 -79.79 -79.79
24 4782 282.07 282.07
27 4782 171.32 171.32
24 4783 248.34 248.34
27 4783 213.14 213.14
24 4784 260.98 260.98
25 4784 163.59 163.59
24 4785 268.54 268.54
25 4785 194.78 194.78
27 4785 232.4 232.4
25 4786 132.06 132.06
27 4786 181.53 181.53
25 4787 160.94 160.94
27 4787 197.98 197.98
31 4787 123.69 123.69
25 4788 -233.72 -233.72
27 4788 -169.04 -169.04
25 4789 -243.89 -243.89
27 4789 -177.92 -177.92
37 4789 -383.58 -383.58
25 4790 -355.85 -355.85
27 4790 -281.17 -281.17
25 4791 -279.63 -279.63
27 4791 -211.41 -211.41
25 4792 -275.78 -275.78
27 4792 -207.58 -207.58
31 4792 -348 -348
25 4793 -265.65 -265.65
27 4793 -198.27 -198.27
25 4794 -380.66 -380.66
27 4794 -302.99 -302.99
25 4795 -377.51 -377.51
27 4795 -300.7 -300.7
25 4796 38.74 38.74
27 4796 85.61 85.61
31 4796 -9.86999 -9.86999
37 4796 -58.14 -58.14
40 4796 -280.92 -280.92
41 4796 -221.65 -221.65
46 4796 -336.02 -336.02
48 4796 -390.89 -390.89
25 4797 20.75 20.75
27 4797 68.93 68.93
31 4797 -28.46 -28.46
32 4797 -128.86 -128.86
37 4797 -77.79 -77.79
40 4797 -306.74 -306.74
41 4797 -246.4 -246.4
44 4797 -186.61 -186.61
46 4797 -363.44 -363.44
25 4798 -253.44 -253.44
27 4798 -187.75 -187.75
37 4798 -392.85 -392.85
25 4799 129.42 129.42
27 4799 167.54 167.54
31 4799 90.32 90.32
32 4799 13.02 13.02
37 4799 52.16 52.16
40 4799 -119.03 -119.03
44 4799 -29.93 -29.93
25 4800 -44.71 -44.71
27 4800 2.92001 2.92001
25 4801 -241.39 -241.39
27 4801 -176.47 -176.47
25 4802 -262.54 -262.54
27 4802 -196.38 -196.38
37 4802 -403.02 -403.02
25 4803 323.38 323.38
27 4803 353.86 353.86
25 4804 -21.44 -21.44
27 4804 24.75 24.75
31 4804 -69.22 -69.22
32 4804 -165.39 -165.39
40 4804 -333.85 -333.85
25 4805 172.18 172.18
27 4805 222.94 222.94
31 4805 118.69 118.69
25 4806 -276.3 -276.3
27 4806 -208.11 -208.11
31 4806 -347.79 -347.79
25 4807 -271.02 -271.02
27 4807 -203.36 -203.36
31 4807 -342.72 -342.72
25 4808 -395.28 -395.28
27 4808 -317 -317
25 4809 280.15 280.15
27 4809 314.22 314.22
25 4810 155.21 155.21
27 4810 195.31 195.31
25 4811 -196.77 -196.77
27 4811 -133.95 -133.95
31 4811 -262.32 -262.32
25 4812 -385.96 -385.96
27 4812 -310.37 -310.37
25 4813 -217.01 -217.01
27 4813 -153.3 -153.3
25 4814 109.73 109.73
27 4814 148.62 148.62
31 4814 69.93 69.93
44 4814 -53.62 -53.62
46 4814 -190.21 -190.21
48 4814 -233.16 -233.16
25 4815 85.43 85.43
27 4815 129.39 129.39
25 4816 -311.57 -311.57
27 4816 -214.71 -214.71
25 4817 -189.53 -189.53
27 4817 -127.37 -127.37
31 4817 -254.88 -254.88
25 4818 -226.18 -226.18
27 4818 -123.55 -123.55
31 4818 -338.64 -338.64
25 4819 -170.06 -170.06
27 4819 -55.59 -55.59
25 4820 -264.6 -264.6
27 4820 -197.25 -197.25
31 4820 -336.69 -336.69
25 4821 -203.95 -203.95
27 4821 -141.14 -141.14
31 4821 -270.15 -270.15
25 4822 -253.28 -253.28
26 4822 144.83 144.83
25 4823 -315.09 -315.09
27 4823 -217.95 -217.95
25 4824 -368.21 -368.21
27 4824 -293.11 -293.11
25 4825 -344.11 -344.11
27 4825 -241.55 -241.55
25 4826 -215.68 -215.68
27 4826 -152.06 -152.06
37 4826 -350.85 -350.85
25 4827 283.36 283.36
27 4827 317.67 317.67
31 4827 247.88 247.88
25 4828 10.35 10.35
27 4828 55.46 55.46
31 4828 -35.58 -35.58
25 4829 -239.85 -239.85
27 4829 -175.14 -175.14
37 4829 -376.51 -376.51
25 4830 -227.92 -227.92
27 4830 -126.34 -126.34
31 4830 -340.33 -340.33
25 4831 -265.33 -265.33
27 4831 -159.44 -159.44
25 4832 -265.33 -265.33
27 4832 -159.44 -159.44
25 4833 40.16 40.16
27 4833 189.03 189.03
25 4834 225.06 225.06
27 4834 277.33 277.33
25 4835 181.71 181.71
27 4835 220.45 220.45
25 4836 340.19 340.19
27 4836 368.99 368.99
25 4837 104.63 104.63
27 4837 144.41 144.41
25 4838 104.63 104.63
27 4838 144.41 144.41
25 4839 113.65 113.65
27 4839 151.94 151.94
25 4840 17.59 17.59
27 4840 61.7 61.7
31 4840 -28.04 -28.04
25 4841 -196.25 -196.25
27 4841 -131.93 -131.93
31 4841 -264.3 -264.3
37 4841 -333.47 -333.47
25 4842 -170.07 -170.07
27 4842 -109.88 -109.88
31 4842 -233.45 -233.45
25 4843 -247.35 -247.35
27 4843 -143.37 -143.37
25 4844 -234.83 -234.83
27 4844 -120.57 -120.57
25 4845 197.91 197.91
27 4845 249.09 249.09
25 4846 -132.06 -132.06
27 4846 -2.07001 -2.07001
25 4847 146.92 146.92
27 4847 195.7 195.7
25 4848 146.92 146.92
27 4848 195.7 195.7
25 4849 -231.27 -231.27
27 4849 -166.65 -166.65
31 4849 -299.66 -299.66
37 4849 -366.89 -366.89
25 4850 -114.57 -114.57
27 4850 -61.04 -61.04
31 4850 -169.66 -169.66
32 4850 -281.39 -281.39
37 4850 -223.98 -223.98
44 4850 -345.32 -345.32
25 4851 -154 -154
27 4851 -95.68 -95.68
25 4852 205.72 205.72
27 4852 257.44 257.44
25 4853 -295.86 -295.86
27 4853 -209.58 -209.58
25 4854 -151.79 -151.79
27 4854 -93.48 -93.48
31 4854 -212.94 -212.94
32 4854 -339.31 -339.31
37 4854 -274.31 -274.31
25 4855 137.59 137.59
27 4855 188.99 188.99
25 4856 162.09 162.09
27 4856 210.6 210.6
25 4857 178.5 178.5
27 4857 216.97 216.97
25 4858 -126.96 -126.96
27 4858 -69.14 -69.14
25 4859 -330.13 -330.13
27 4859 -230.39 -230.39
25 4860 -163.58 -163.58
27 4860 -47.34 -47.34
25 4861 -137.03 -137.03
27 4861 -81.32 -81.32
25 4862 -234.63 -234.63
27 4862 -170.49 -170.49
31 4862 -302.26 -302.26
25 4863 275.8 275.8
27 4863 310.28 310.28
31 4863 241.04 241.04
26 4864 46.43 46.43
28 4864 134.02 134.02
26 4865 145.06 145.06
28 4865 196.57 196.57
29 4865 247.77 247.77
26 4866 183.65 183.65
28 4866 232.28 232.28
26 4867 305.76 305.76
28 4867 345.78 345.78
26 4868 128.17 128.17
28 4868 180.12 180.12
26 4869 41.86 41.86
28 4869 95.54 95.54
26 4870 192.21 192.21
28 4870 240.86 240.86
26 4871 141.28 141.28
28 4871 192.01 192.01
26 4872 117.69 117.69
28 4872 169.63 169.63
26 4873 -40.49 -40.49
28 4873 19.07 19.07
26 4874 86.29 86.29
28 4874 163.78 163.78
26 4875 85.64 85.64
28 4875 162.96 162.96
26 4876 85.64 85.64
28 4876 162.96 162.96
26 4877 82.03 82.03
28 4877 158.54 158.54
26 4878 -396.73 -396.73
28 4878 -302.44 -302.44
29 4878 -212.64 -212.64
42 4878 -55.35 -55.35
26 4879 -396.73 -396.73
28 4879 -302.44 -302.44
29 4879 -212.64 -212.64
36 4879 -130.03 -130.03
26 4880 -97.45 -97.45
28 4880 -29.16 -29.16
26 4881 142.28 142.28
28 4881 193 193
36 4881 295.87 295.87
26 4882 173.49 173.49
28 4882 222.46 222.46
26 4883 -243.58 -243.58
28 4883 -164.27 -164.27
29 4883 -87.04 -87.04
36 4883 -16.47 -16.47
42 4883 49.61 49.61
26 4884 165.9 165.9
27 4884 -159.22 -159.22
26 4885 -296.25 -296.25
28 4885 -177.88 -177.88
26 4886 168.6 168.6
28 4886 248 248
26 4887 -271.85 -271.85
28 4887 -146.43 -146.43
26 4888 -248.64 -248.64
28 4888 -168.16 -168.16
26 4889 89.23 89.23
28 4889 144.24 144.24
26 4890 73.92 73.92
28 4890 161.48 161.48
26 4891 -205.12 -205.12
28 4891 -100.32 -100.32
26 4892 -246.52 -246.52
28 4892 -167.07 -167.07
36 4892 -17.9 -17.9
42 4892 47.78 47.78
26 4893 -141.52 -141.52
28 4893 33.23 33.23
26 4894 -377.93 -377.93
28 4894 -286.02 -286.02
29 4894 -196.98 -196.98
36 4894 -116.03 -116.03
